order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI004702,O11532,P1077,84,17.4,0.0,1461.6
OI004703,O11532,P1005,118,8.17,0.08,886.94
OI004704,O11532,P1059,136,11.79,0.022,1568.16
OI004705,O11532,P1020,28,4.79,0.0,134.12
OI004706,O11533,P1018,106,5.96,0.093,573.01
OI004707,O11533,P1044,29,6.11,0.031,171.7
OI004708,O11533,P1057,99,19.51,0.0,1931.49
OI004709,O11533,P1052,197,21.28,0.073,3886.13
OI004710,O11533,P1049,116,12.54,0.084,1332.45
OI004711,O11533,P1008,104,11.94,0.092,1127.52
OI004712,O11533,P1034,127,67.45,0.005,8523.32
OI004713,O11533,P1074,50,17.14,0.048,815.86
OI004714,O11534,P1016,24,6.93,0.0,166.32
OI004715,O11534,P1000,22,10.41,0.0,229.02
OI004716,O11534,P1057,10,27.97,0.0,279.7
OI004717,O11535,P1061,22,13.3,0.0,292.6
OI004718,O11536,P1014,3,6.52,0.0,19.56
OI004719,O11536,P1063,23,13.29,0.013,301.7
OI004720,O11536,P1027,24,65.16,0.0,1563.84
OI004721,O11537,P1022,22,6.86,0.0,150.92
OI004722,O11538,P1034,15,107.1,0.0,1606.5
OI004723,O11538,P1077,7,24.27,0.0,169.89
OI004724,O11539,P1036,21,49.26,0.0,1034.46
OI004725,O11539,P1055,132,9.97,0.048,1252.87
OI004726,O11539,P1022,131,5.13,0.06,631.71
OI004727,O11540,P1034,12,107.1,0.0,1285.2
OI004728,O11540,P1044,4,8.99,0.0,35.96
OI004729,O11540,P1011,1,12.76,0.0,12.76
OI004730,O11541,P1018,192,5.96,0.087,1044.76
OI004731,O11541,P1046,37,6.1,0.0,225.7
OI004732,O11541,P1049,20,12.54,0.0,250.8
OI004733,O11541,P1057,26,19.51,0.0,507.26
OI004734,O11541,P1077,119,17.4,0.018,2033.33
OI004735,O11541,P1034,88,67.45,0.0,5935.6
OI004736,O11541,P1061,183,9.47,0.022,1694.88
OI004737,O11542,P1022,20,6.86,0.0,137.2
OI004738,O11542,P1018,20,8.68,0.0,173.6
OI004739,O11543,P1063,20,13.29,0.0,265.8
OI004740,O11543,P1018,20,8.68,0.0,173.6
OI004741,O11544,P1018,32,5.96,0.0,190.72
OI004742,O11544,P1014,84,5.08,0.0,426.72
OI004743,O11544,P1046,114,6.1,0.094,630.03
OI004744,O11544,P1057,128,19.51,0.033,2414.87
OI004745,O11544,P1020,59,4.79,0.028,274.7
OI004746,O11544,P1029,180,27.21,0.093,4442.3
OI004747,O11544,P1005,61,8.17,0.0,498.37
OI004748,O11544,P1072,148,7.61,0.021,1102.63
OI004749,O11545,P1042,13,15.17,0.0,197.21
OI004750,O11546,P1014,8,6.52,0.0,52.16
OI004751,O11546,P1034,5,107.1,0.0,535.5
OI004752,O11547,P1018,9,8.68,0.008,77.5
OI004753,O11547,P1039,22,70.77,0.043,1489.99
OI004754,O11547,P1025,11,54.94,0.0,604.34
OI004755,O11548,P1052,24,29.94,0.004,715.69
OI004756,O11548,P1055,16,15.82,0.0,253.12
OI004757,O11549,P1025,9,54.94,0.0,494.46
OI004758,O11549,P1011,14,12.76,0.012,176.5
OI004759,O11549,P1022,3,6.86,0.0,20.58
OI004760,O11550,P1005,145,8.17,0.092,1075.66
OI004761,O11550,P1016,102,5.44,0.0,554.88
OI004762,O11550,P1020,195,4.79,0.049,888.28
OI004763,O11550,P1011,143,10.18,0.049,1384.41
OI004764,O11550,P1002,72,3.79,0.024,266.33
OI004765,O11551,P1022,8,6.86,0.0,54.88
OI004766,O11552,P1074,2,21.0,0.0,42.0
OI004767,O11553,P1002,18,4.14,0.0,74.52
OI004768,O11553,P1036,22,67.58,0.0,1486.76
OI004769,O11553,P1018,24,8.68,0.0,208.32
OI004770,O11554,P1008,13,18.57,0.0,241.41
OI004771,O11554,P1018,20,8.68,0.0,173.6
OI004772,O11554,P1049,7,16.27,0.033,110.13
OI004773,O11555,P1005,39,8.17,0.0,318.63
OI004774,O11555,P1063,137,9.62,0.089,1200.64
OI004775,O11555,P1000,199,7.4,0.004,1466.71
OI004776,O11555,P1077,161,17.4,0.022,2739.77
OI004777,O11556,P1034,7,107.1,0.0,749.7
OI004778,O11557,P1005,56,8.17,0.0,457.52
OI004779,O11557,P1022,184,5.13,0.012,932.59
OI004780,O11557,P1011,142,10.18,0.073,1340.03
OI004781,O11557,P1025,140,39.29,0.088,5016.55
OI004782,O11557,P1039,164,45.54,0.031,7237.03
OI004783,O11557,P1027,33,56.63,0.0,1868.79
OI004784,O11558,P1020,10,5.89,0.0,58.9
OI004785,O11558,P1014,9,6.52,0.031,56.86
OI004786,O11558,P1034,3,107.1,0.0,321.3
OI004787,O11559,P1014,116,5.08,0.067,549.8
OI004788,O11559,P1034,74,67.45,0.0,4991.3
OI004789,O11559,P1066,144,9.12,0.047,1251.56
OI004790,O11559,P1008,70,11.94,0.0,835.8
OI004791,O11559,P1052,147,21.28,0.059,2943.6
OI004792,O11560,P1000,83,7.4,0.007,609.9
OI004793,O11560,P1049,25,12.54,0.021,306.92
OI004794,O11560,P1061,147,9.47,0.045,1329.45
OI004795,O11560,P1055,44,9.97,0.0,438.68
OI004796,O11561,P1077,142,17.4,0.088,2253.37
OI004797,O11561,P1042,61,10.33,0.0,630.13
OI004798,O11561,P1034,100,67.45,0.0,6745.0
OI004799,O11561,P1005,75,8.17,0.0,612.75
OI004800,O11562,P1061,8,13.3,0.015,104.8
OI004801,O11563,P1049,83,12.54,0.0,1040.82
OI004802,O11563,P1077,21,17.4,0.0,365.4
OI004803,O11563,P1046,103,6.1,0.086,574.27
OI004804,O11564,P1011,3,12.76,0.0,38.28
OI004805,O11564,P1066,17,11.24,0.0,191.08
OI004806,O11565,P1055,111,9.97,0.081,1017.03
OI004807,O11565,P1061,50,9.47,0.0,473.5
OI004808,O11565,P1016,42,5.44,0.0,228.48
OI004809,O11565,P1072,91,7.61,0.0,692.51
OI004810,O11565,P1066,57,9.12,0.029,504.76
OI004811,O11565,P1034,46,67.45,0.0,3102.7
OI004812,O11566,P1049,8,16.27,0.0,130.16
OI004813,O11567,P1055,20,15.82,0.0,316.4
OI004814,O11567,P1025,3,54.94,0.0,164.82
OI004815,O11568,P1077,3,24.27,0.0,72.81
OI004816,O11568,P1063,14,13.29,0.0,186.06
OI004817,O11568,P1018,13,8.68,0.0,112.84
OI004818,O11569,P1008,20,18.57,0.0,371.4
OI004819,O11569,P1063,12,13.29,0.0,159.48
OI004820,O11569,P1055,6,15.82,0.0,94.92
OI004821,O11570,P1022,16,6.86,0.0,109.76
OI004822,O11570,P1005,24,8.96,0.0,215.04
OI004823,O11571,P1014,112,5.08,0.004,566.68
OI004824,O11571,P1034,127,67.45,0.004,8531.89
OI004825,O11571,P1059,91,11.79,0.0,1072.89
OI004826,O11571,P1005,159,8.17,0.017,1276.95
OI004827,O11571,P1029,122,27.21,0.047,3163.6
OI004828,O11571,P1016,117,5.44,0.031,616.75
OI004829,O11572,P1077,17,24.27,0.0,412.59
OI004830,O11573,P1039,18,70.77,0.0,1273.86
OI004831,O11573,P1069,12,8.65,0.0,103.8
OI004832,O11574,P1036,56,49.26,0.0,2758.56
OI004833,O11574,P1072,85,7.61,0.0,646.85
OI004834,O11574,P1034,95,67.45,0.048,6100.18
OI004835,O11575,P1074,24,21.0,0.0,504.0
OI004836,O11575,P1055,4,15.82,0.016,62.27
OI004837,O11575,P1029,8,34.62,0.0,276.96
OI004838,O11576,P1052,22,29.94,0.0,658.68
OI004839,O11576,P1000,6,10.41,0.0,62.46
OI004840,O11577,P1057,12,27.97,0.0,335.64
OI004841,O11577,P1044,22,8.99,0.023,193.23
OI004842,O11578,P1036,2,67.58,0.0,135.16
OI004843,O11578,P1042,7,15.17,0.0,106.19
OI004844,O11578,P1066,4,11.24,0.0,44.96
OI004845,O11579,P1002,4,4.14,0.0,16.56
OI004846,O11579,P1032,8,71.48,0.0,571.84
OI004847,O11580,P1063,19,13.29,0.0,252.51
OI004848,O11580,P1029,9,34.62,0.011,308.15
OI004849,O11580,P1025,14,54.94,0.0,769.16
OI004850,O11581,P1077,14,24.27,0.0,339.78
OI004851,O11581,P1057,1,27.97,0.0,27.97
OI004852,O11581,P1032,4,71.48,0.0,285.92
OI004853,O11582,P1022,52,5.13,0.0,266.76
OI004854,O11582,P1042,40,10.33,0.0,413.2
OI004855,O11582,P1039,147,45.54,0.01,6627.44
OI004856,O11582,P1072,109,7.61,0.098,748.2
OI004857,O11582,P1032,77,43.73,0.0,3367.21
OI004858,O11582,P1000,51,7.4,0.0,377.4
OI004859,O11583,P1077,12,24.27,0.016,286.58
OI004860,O11584,P1034,5,107.1,0.002,534.43
OI004861,O11584,P1059,12,16.76,0.011,198.91
OI004862,O11585,P1066,2,11.24,0.0,22.48
OI004863,O11586,P1046,11,8.64,0.0,95.04
OI004864,O11586,P1055,22,15.82,0.0,348.04
OI004865,O11587,P1016,18,6.93,0.0,124.74
OI004866,O11588,P1055,24,15.82,0.0,379.68
OI004867,O11589,P1018,19,8.68,0.0,164.92
OI004868,O11590,P1025,22,54.94,0.0,1208.68
OI004869,O11591,P1018,197,5.96,0.068,1094.28
OI004870,O11591,P1044,111,6.11,0.006,674.14
OI004871,O11591,P1072,149,7.61,0.076,1047.71
OI004872,O11591,P1057,160,19.51,0.042,2990.49
OI004873,O11591,P1034,70,67.45,0.0,4721.5
OI004874,O11591,P1014,21,5.08,0.0,106.68
OI004875,O11591,P1020,137,4.79,0.099,591.26
OI004876,O11591,P1005,84,8.17,0.0,686.28
OI004877,O11592,P1074,136,17.14,0.03,2261.11
OI004878,O11592,P1027,94,56.63,0.0,5323.22
OI004879,O11592,P1029,74,27.21,0.0,2013.54
OI004880,O11592,P1061,53,9.47,0.0,501.91
OI004881,O11592,P1005,197,8.17,0.019,1578.91
OI004882,O11593,P1046,41,6.1,0.0,250.1
OI004883,O11593,P1027,145,56.63,0.07,7636.56
OI004884,O11593,P1066,70,9.12,0.0,638.4
OI004885,O11593,P1057,133,19.51,0.026,2527.36
OI004886,O11593,P1016,45,5.44,0.0,244.8
OI004887,O11594,P1049,109,12.54,0.012,1350.46
OI004888,O11594,P1061,159,9.47,0.025,1468.09
OI004889,O11594,P1014,171,5.08,0.008,861.73
OI004890,O11594,P1063,21,9.62,0.0,202.02
OI004891,O11594,P1039,125,45.54,0.009,5641.27
OI004892,O11594,P1074,26,17.14,0.0,445.64
OI004893,O11595,P1069,128,6.14,0.073,728.55
OI004894,O11595,P1066,83,9.12,0.0,756.96
OI004895,O11595,P1059,73,11.79,0.022,841.74
OI004896,O11595,P1011,189,10.18,0.056,1816.27
OI004897,O11595,P1057,137,19.51,0.027,2600.7
OI004898,O11595,P1020,170,4.79,0.026,793.13
OI004899,O11595,P1074,44,17.14,0.0,754.16
OI004900,O11596,P1049,42,12.54,0.0,526.68
OI004901,O11596,P1044,188,6.11,0.032,1111.92
OI004902,O11596,P1032,180,43.73,0.066,7351.89
OI004903,O11596,P1055,27,9.97,0.0,269.19
OI004904,O11596,P1074,176,17.14,0.08,2775.31
OI004905,O11596,P1005,162,8.17,0.006,1315.6
OI004906,O11596,P1002,166,3.79,0.013,620.96
OI004907,O11597,P1049,19,16.27,0.0,309.13
OI004908,O11597,P1046,16,8.64,0.0,138.24
OI004909,O11598,P1025,19,54.94,0.0,1043.86
OI004910,O11599,P1029,15,34.62,0.027,505.28
OI004911,O11599,P1025,6,54.94,0.0,329.64
OI004912,O11600,P1018,4,8.68,0.0,34.72
OI004913,O11600,P1016,18,6.93,0.0,124.74
OI004914,O11601,P1074,12,21.0,0.006,250.49
OI004915,O11601,P1055,10,15.82,0.0,158.2
OI004916,O11601,P1063,24,13.29,0.0,318.96
OI004917,O11602,P1074,10,21.0,0.043,200.97
OI004918,O11602,P1020,17,5.89,0.0,100.13
OI004919,O11602,P1059,19,16.76,0.0,318.44
OI004920,O11603,P1036,21,67.58,0.0,1419.18
OI004921,O11603,P1008,13,18.57,0.025,235.37
OI004922,O11603,P1046,3,8.64,0.046,24.73
OI004923,O11604,P1016,9,6.93,0.0,62.37
OI004924,O11604,P1027,20,65.16,0.0,1303.2
OI004925,O11604,P1061,6,13.3,0.0,79.8
OI004926,O11605,P1057,19,27.97,0.0,531.43
OI004927,O11605,P1020,14,5.89,0.0,82.46
OI004928,O11605,P1049,5,16.27,0.0,81.35
OI004929,O11606,P1055,193,9.97,0.026,1874.18
OI004930,O11606,P1059,184,11.79,0.057,2045.71
OI004931,O11606,P1057,95,19.51,0.0,1853.45
OI004932,O11606,P1052,48,21.28,0.0,1021.44
OI004933,O11606,P1025,68,39.29,0.0,2671.72
OI004934,O11606,P1020,108,4.79,0.047,493.01
OI004935,O11606,P1032,65,43.73,0.0,2842.45
OI004936,O11607,P1016,10,6.93,0.0,69.3
OI004937,O11607,P1049,15,16.27,0.048,232.34
OI004938,O11607,P1059,14,16.76,0.0,234.64
OI004939,O11608,P1077,11,24.27,0.0,266.97
OI004940,O11608,P1000,20,10.41,0.0,208.2
OI004941,O11609,P1008,24,18.57,0.0,445.68
OI004942,O11610,P1042,97,10.33,0.0,1002.01
OI004943,O11610,P1034,116,67.45,0.066,7307.8
OI004944,O11610,P1072,112,7.61,0.072,790.95
OI004945,O11610,P1057,124,19.51,0.027,2353.92
OI004946,O11610,P1005,167,8.17,0.007,1354.84
OI004947,O11610,P1029,177,27.21,0.097,4349.0
OI004948,O11611,P1005,72,8.17,0.0,588.24
OI004949,O11611,P1046,153,6.1,0.058,879.17
OI004950,O11611,P1018,151,5.96,0.021,881.06
OI004951,O11611,P1034,82,67.45,0.022,5409.22
OI004952,O11611,P1000,187,7.4,0.009,1371.35
OI004953,O11611,P1020,139,4.79,0.076,615.21
OI004954,O11612,P1061,193,9.47,0.041,1752.77
OI004955,O11612,P1025,137,39.29,0.062,5049.0
OI004956,O11612,P1034,145,67.45,0.061,9183.65
OI004957,O11612,P1066,69,9.12,0.0,629.28
OI004958,O11612,P1011,85,10.18,0.0,865.3
OI004959,O11612,P1072,146,7.61,0.058,1046.62
OI004960,O11613,P1014,16,6.52,0.033,100.88
OI004961,O11613,P1069,8,8.65,0.0,69.2
OI004962,O11614,P1055,22,15.82,0.0,348.04
OI004963,O11614,P1022,4,6.86,0.0,27.44
OI004964,O11614,P1066,2,11.24,0.0,22.48
OI004965,O11615,P1005,16,8.96,0.0,143.36
OI004966,O11615,P1034,17,107.1,0.018,1787.93
OI004967,O11615,P1044,14,8.99,0.0,125.86
OI004968,O11616,P1002,4,4.14,0.031,16.05
OI004969,O11617,P1016,8,6.93,0.0,55.44
OI004970,O11617,P1044,7,8.99,0.0,62.93
OI004971,O11617,P1027,13,65.16,0.038,814.89
OI004972,O11618,P1008,34,11.94,0.0,405.96
OI004973,O11618,P1046,98,6.1,0.0,597.8
OI004974,O11618,P1018,61,5.96,0.0,363.56
OI004975,O11618,P1029,180,27.21,0.063,4589.24
OI004976,O11618,P1039,108,45.54,0.031,4765.85
OI004977,O11618,P1025,136,39.29,0.035,5156.42
OI004978,O11619,P1072,131,7.61,0.039,958.03
OI004979,O11619,P1044,29,6.11,0.0,177.19
OI004980,O11619,P1027,117,56.63,0.086,6055.9
OI004981,O11619,P1029,119,27.21,0.085,2962.76
OI004982,O11619,P1036,41,49.26,0.0,2019.66
OI004983,O11619,P1059,191,11.79,0.057,2123.53
OI004984,O11619,P1008,199,11.94,0.08,2185.98
OI004985,O11619,P1014,116,5.08,0.014,581.03
OI004986,O11620,P1074,6,21.0,0.0,126.0
OI004987,O11620,P1014,20,6.52,0.0,130.4
OI004988,O11621,P1005,19,8.96,0.0,170.24
OI004989,O11622,P1063,7,13.29,0.0,93.03
OI004990,O11622,P1074,19,21.0,0.037,384.24
OI004991,O11623,P1061,50,9.47,0.0,473.5
OI004992,O11623,P1008,194,11.94,0.028,2251.5
OI004993,O11623,P1014,148,5.08,0.025,733.04
OI004994,O11623,P1055,33,9.97,0.0,329.01
OI004995,O11624,P1072,9,9.65,0.0,86.85
OI004996,O11624,P1042,24,15.17,0.0,364.08
OI004997,O11624,P1014,6,6.52,0.0,39.12
OI004998,O11625,P1000,3,10.41,0.001,31.2
OI004999,O11625,P1032,22,71.48,0.0,1572.56
OI005000,O11625,P1022,15,6.86,0.0,102.9
OI005001,O11626,P1059,23,16.76,0.0,385.48
OI005002,O11626,P1016,14,6.93,0.0,97.02
OI005003,O11626,P1000,7,10.41,0.0,72.87
OI005004,O11627,P1061,13,13.3,0.0,172.9
OI005005,O11627,P1049,8,16.27,0.0,130.16
OI005006,O11628,P1049,127,12.54,0.047,1517.73
OI005007,O11628,P1005,27,8.17,0.0,220.59
OI005008,O11628,P1055,43,9.97,0.0,428.71
OI005009,O11628,P1042,136,10.33,0.044,1343.07
OI005010,O11628,P1077,84,17.4,0.0,1461.6
OI005011,O11628,P1069,173,6.14,0.028,1032.48
OI005012,O11629,P1018,113,5.96,0.014,664.05
OI005013,O11629,P1032,121,43.73,0.023,5169.63
OI005014,O11629,P1000,139,7.4,0.031,996.71
OI005015,O11629,P1014,138,5.08,0.04,673.0
OI005016,O11629,P1057,151,19.51,0.032,2851.74
OI005017,O11629,P1061,93,9.47,0.0,880.71
OI005018,O11629,P1059,75,11.79,0.0,884.25
OI005019,O11630,P1072,15,9.65,0.049,137.66
OI005020,O11630,P1057,-17,27.97,0.0,475.49
OI005021,O11630,P1005,14,8.96,0.0,125.44
OI005022,O11631,P1020,174,4.79,0.054,788.45
OI005023,O11631,P1046,107,6.1,0.009,646.83
OI005024,O11631,P1032,28,43.73,0.038,1177.91
OI005025,O11631,P1042,154,10.33,0.039,1528.78
OI005026,O11631,P1044,47,6.11,0.0,287.17
OI005027,O11632,P1077,5,24.27,0.0,121.35
OI005028,O11632,P1072,21,9.65,0.0,202.65
OI005029,O11633,P1061,34,9.47,0.0,321.98
OI005030,O11633,P1022,39,5.13,0.002,199.67
OI005031,O11633,P1039,199,45.54,0.096,8192.46
OI005032,O11633,P1046,87,6.1,0.018,521.15
OI005033,O11633,P1025,107,39.29,0.08,3867.71
OI005034,O11633,P1072,186,7.61,0.051,1343.27
OI005035,O11633,P1042,173,10.33,0.029,1735.26
OI005036,O11633,P1044,66,6.11,0.0,403.26
OI005037,O11634,P1069,4,8.65,0.008,34.32
OI005038,O11635,P1055,5,15.82,0.0,79.1
OI005039,O11636,P1072,3,9.65,0.0,28.95
OI005040,O11637,P1077,1,24.27,0.0,24.27
OI005041,O11637,P1036,15,67.58,0.0,1013.7
OI005042,O11638,P1046,12,8.64,0.0,103.68
OI005043,O11639,P1022,11,6.86,0.0,75.46
OI005044,O11640,P1002,23,4.14,0.011,94.17
OI005045,O11640,P1049,15,16.27,0.0,244.05
OI005046,O11640,P1016,19,6.93,0.032,127.46
OI005047,O11641,P1074,24,21.0,0.0,504.0
OI005048,O11641,P1039,15,70.77,0.0,1061.55
OI005049,O11642,P1027,24,65.16,0.0,1563.84
OI005050,O11642,P1057,24,27.97,0.0,671.28
OI005051,O11642,P1032,10,71.48,0.0,714.8
OI005052,O11643,P1027,16,65.16,0.016,1025.88
OI005053,O11644,P1016,12,6.93,0.0,83.16
OI005054,O11645,P1039,11,70.77,0.0,778.47
OI005055,O11645,P1046,4,8.64,0.0,34.56
OI005056,O11646,P1008,16,18.57,0.0,297.12
OI005057,O11647,P1072,89,7.61,0.0,677.29
OI005058,O11647,P1077,33,17.4,0.0,574.2
OI005059,O11647,P1032,120,43.73,0.018,5153.14
OI005060,O11647,P1059,145,11.79,0.052,1620.65
OI005061,O11648,P1018,186,5.96,0.037,1067.54
OI005062,O11648,P1034,193,67.45,0.0,13017.85
OI005063,O11648,P1008,184,11.94,0.054,2078.32
OI005064,O11648,P1000,176,7.4,0.071,1209.93
OI005065,O11648,P1016,151,5.44,0.031,795.98
OI005066,O11648,P1046,43,6.1,0.04,251.81
OI005067,O11649,P1011,1,12.76,0.02,12.5
OI005068,O11650,P1025,24,54.94,0.016,1297.46
OI005069,O11650,P1049,13,16.27,0.0,211.51
OI005070,O11650,P1072,23,9.65,0.0,221.95
OI005071,O11651,P1042,15,15.17,0.039,218.68
OI005072,O11651,P1020,7,5.89,0.0,41.23
OI005073,O11652,P1005,14,8.96,0.0,125.44
OI005074,O11652,P1029,12,34.62,0.0,415.44
OI005075,O11652,P1011,8,12.76,0.01,101.06
OI005076,O11653,P1059,22,16.76,0.047,351.39
OI005077,O11653,P1020,24,5.89,0.0,141.36
OI005078,O11653,P1022,19,6.86,0.016,128.25
OI005079,O11654,P1046,20,8.64,0.0,172.8
OI005080,O11654,P1027,8,65.16,0.0,521.28
OI005081,O11655,P1052,21,29.94,0.0,628.74
OI005082,O11655,P1020,9,5.89,0.029,51.47
OI005083,O11656,P1027,3,65.16,0.0,195.48
OI005084,O11656,P1055,7,15.82,0.0,110.74
OI005085,O11657,P1014,198,5.08,0.059,946.5
OI005086,O11657,P1025,87,39.29,0.0,3418.23
OI005087,O11657,P1032,153,43.73,0.004,6663.93
OI005088,O11657,P1052,27,21.28,0.0,574.56
OI005089,O11658,P1025,18,54.94,0.0,988.92
OI005090,O11658,P1057,1,27.97,0.0,27.97
OI005091,O11659,P1069,17,8.65,0.039,141.32
OI005092,O11659,P1014,15,6.52,0.0,97.8
OI005093,O11660,P1034,17,107.1,0.013,1797.03
OI005094,O11660,P1039,21,70.77,0.0,1486.17
OI005095,O11661,P1059,8,16.76,0.0,134.08
OI005096,O11662,P1061,4,13.3,0.0,53.2
OI005097,O11662,P1046,1,8.64,0.009,8.56
OI005098,O11663,P1008,13,18.57,0.0,241.41
OI005099,O11663,P1052,12,29.94,0.035,346.71
OI005100,O11663,P1000,15,10.41,0.017,153.5
OI005101,O11664,P1022,49,5.13,0.035,242.57
OI005102,O11664,P1002,26,3.79,0.0,98.54
OI005103,O11664,P1074,115,17.14,0.005,1961.24
OI005104,O11664,P1008,104,11.94,0.091,1128.76
OI005105,O11664,P1042,33,10.33,0.031,330.32
OI005106,O11664,P1000,103,7.4,0.098,687.5
OI005107,O11664,P1014,86,5.08,0.044,417.66
OI005108,O11664,P1039,176,45.54,0.027,7798.63
OI005109,O11665,P1074,92,17.14,0.0,1576.88
OI005110,O11665,P1029,84,27.21,0.0,2285.64
OI005111,O11665,P1005,181,8.17,0.095,1338.29
OI005112,O11665,P1036,128,49.26,0.044,6027.85
OI005113,O11665,P1034,126,67.45,0.092,7716.82
OI005114,O11665,P1049,177,12.54,0.036,2139.68
OI005115,O11666,P1032,6,71.48,0.0,428.88
OI005116,O11666,P1034,24,107.1,0.0,2570.4
OI005117,O11667,P1034,1,107.1,0.0,107.1
OI005118,O11667,P1057,11,27.97,0.0,307.67
OI005119,O11667,P1074,1,21.0,0.0,21.0
OI005120,O11668,P1052,7,29.94,0.008,207.9
OI005121,O11669,P1000,14,10.41,0.0,145.74
OI005122,O11670,P1042,19,15.17,0.003,287.37
OI005123,O11670,P1052,19,29.94,0.034,549.52
OI005124,O11671,P1055,102,9.97,0.072,943.72
OI005125,O11671,P1072,116,7.61,0.03,856.28
OI005126,O11671,P1034,114,67.45,0.056,7258.7
OI005127,O11672,P1052,19,29.94,0.0,568.86
OI005128,O11672,P1020,23,5.89,0.0,135.47
OI005129,O11673,P1011,128,10.18,0.097,1176.65
OI005130,O11673,P1055,179,9.97,0.018,1752.51
OI005131,O11673,P1025,174,39.29,0.025,6665.55
OI005132,O11673,P1018,142,5.96,0.015,833.63
OI005133,O11673,P1059,85,11.79,0.0,1002.15
OI005134,O11673,P1002,32,3.79,0.0,121.28
OI005135,O11673,P1061,87,9.47,0.0,823.89
OI005136,O11674,P1052,14,29.94,0.0,419.16
OI005137,O11674,P1077,1,24.27,0.0,24.27
OI005138,O11675,P1022,16,6.86,0.039,105.48
OI005139,O11675,P1069,3,8.65,0.0,25.95
OI005140,O11675,P1027,15,65.16,0.0,977.4
OI005141,O11676,P1029,3,34.62,0.03,100.74
OI005142,O11676,P1005,5,8.96,0.0,44.8
OI005143,O11677,P1059,20,16.76,0.046,319.78
OI005144,O11678,P1016,4,6.93,0.0,27.72
OI005145,O11679,P1052,24,29.94,0.0,718.56
OI005146,O11680,P1059,2,16.76,0.0,33.52
OI005147,O11681,P1063,14,13.29,0.041,178.43
OI005148,O11682,P1069,19,8.65,0.0,164.35
OI005149,O11682,P1032,11,71.48,0.0,786.28
OI005150,O11682,P1077,5,24.27,0.012,119.89
OI005151,O11683,P1025,52,39.29,0.0,2043.08
OI005152,O11683,P1072,44,7.61,0.0,334.84
OI005153,O11683,P1042,93,10.33,0.0,960.69
OI005154,O11683,P1061,193,9.47,0.045,1745.46
OI005155,O11683,P1055,140,9.97,0.003,1391.61
OI005156,O11683,P1027,103,56.63,0.097,5267.1
OI005157,O11684,P1063,16,13.29,0.0,212.64
OI005158,O11684,P1039,17,70.77,0.0,1203.09
OI005159,O11685,P1057,24,27.97,0.0,671.28
OI005160,O11685,P1074,12,21.0,0.036,242.93
OI005161,O11686,P1072,23,9.65,0.0,221.95
OI005162,O11687,P1034,37,67.45,0.001,2493.15
OI005163,O11687,P1049,114,12.54,0.022,1398.11
OI005164,O11687,P1027,179,56.63,0.019,9944.17
OI005165,O11687,P1002,137,3.79,0.067,484.44
OI005166,O11687,P1057,59,19.51,0.0,1151.09
OI005167,O11687,P1025,134,39.29,0.048,5012.15
OI005168,O11688,P1049,15,16.27,0.0,244.05
OI005169,O11688,P1072,15,9.65,0.0,144.75
OI005170,O11689,P1072,106,7.61,0.079,742.93
OI005171,O11689,P1002,71,3.79,0.0,269.09
OI005172,O11689,P1044,184,6.11,0.029,1091.64
OI005173,O11689,P1077,191,17.4,0.093,3014.32
OI005174,O11689,P1034,63,67.45,0.0,4249.35
OI005175,O11689,P1027,97,56.63,0.0,5493.11
OI005176,O11689,P1016,178,5.44,0.032,937.33
OI005177,O11690,P1069,14,8.65,0.0,121.1
OI005178,O11690,P1057,18,27.97,0.0,503.46
OI005179,O11691,P1044,114,6.11,0.039,669.37
OI005180,O11691,P1072,187,7.61,0.07,1323.46
OI005181,O11691,P1016,119,5.44,0.043,619.52
OI005182,O11691,P1034,157,67.45,0.013,10451.98
OI005183,O11691,P1011,23,10.18,0.0,234.14
OI005184,O11692,P1052,20,29.94,0.0,598.8
OI005185,O11692,P1018,9,8.68,0.0,78.12
OI005186,O11692,P1025,11,54.94,0.0,604.34
OI005187,O11693,P1052,24,29.94,0.013,709.22
OI005188,O11693,P1005,7,8.96,0.0,62.72
OI005189,O11693,P1063,15,13.29,0.0,199.35
OI005190,O11694,P1042,8,15.17,0.033,117.36
OI005191,O11695,P1057,9,27.97,0.0,251.73
OI005192,O11696,P1034,192,67.45,0.012,12795.0
OI005193,O11696,P1049,82,12.54,0.0,1028.28
OI005194,O11696,P1039,119,45.54,0.018,5321.71
OI005195,O11696,P1029,167,27.21,0.018,4462.28
OI005196,O11696,P1072,166,7.61,0.028,1227.89
OI005197,O11696,P1061,55,9.47,0.0,520.85
OI005198,O11696,P1052,176,21.28,0.007,3719.06
OI005199,O11697,P1061,19,13.3,0.0,252.7
OI005200,O11697,P1018,23,8.68,0.0,199.64
OI005201,O11698,P1049,8,16.27,0.0,130.16
OI005202,O11698,P1069,6,8.65,0.0,51.9
OI005203,O11698,P1059,23,16.76,0.0,385.48
OI005204,O11699,P1042,46,10.33,0.0,475.18
OI005205,O11699,P1057,143,19.51,0.025,2720.18
OI005206,O11699,P1027,98,56.63,0.0,5549.74
OI005207,O11699,P1029,41,27.21,0.011,1103.34
OI005208,O11699,P1077,26,17.4,0.0,452.4
OI005209,O11700,P1059,9,16.76,0.0,150.84
OI005210,O11700,P1063,13,13.29,0.0,172.77
OI005211,O11700,P1077,18,24.27,0.0,436.86
OI005212,O11701,P1008,19,18.57,0.0,352.83
